customer_id,age,gender,location,acquisition_date,total_orders,total_spent,avg_order_value,days_since_last_purchase,preferred_categories,customer_lifetime_value,support_tickets,email_open_rate,email_click_rate,mobile_usage_pct,return_rate,q4_purchase_ratio,days_as_customer
CUST_00916,35,M,San Jose,2023-12-03 20:08:10.612135,15,3373.11,213.78,2,"Sports, Books",4407.72,1,0.154,0.011,0.927,0.234,0.766,595
CUST_00917,30,Other,Los Angeles,2025-07-12 20:08:10.612135,12,1711.23,142.39,29,"Books, Sports, Home",40748.66,1,0.128,0.017,0.424,0.093,0.76,8
CUST_00918,55,F,Dallas,2024-11-10 20:08:10.612135,4,729.79,167.88,14,"Clothing, Beauty",1258.31,0,0.231,0.028,0.584,0.057,0.765,252
CUST_00919,45,M,New York,2023-07-24 20:08:10.612135,11,2294.2,208.62,50,Electronics,2870.11,1,0.234,0.144,0.618,0.023,0.776,727
CUST_00920,25,F,Los Angeles,2023-07-04 20:08:10.612135,8,462.79,59.47,21,"Sports, Home, Electronics",575.86,1,0.582,0.192,0.47,0.044,0.858,747
CUST_00921,50,M,Los Angeles,2023-07-14 20:08:10.612135,10,1082.68,108.12,12,"Sports, Electronics",1350.78,2,0.469,0.199,0.548,0.272,1.016,737
CUST_00922,35,F,Austin,2022-12-29 20:08:10.612135,13,1724.88,132.05,4,Books,2061.91,1,0.742,0.191,0.697,0.087,1.043,934
CUST_00923,50,M,Philadelphia,2024-09-11 20:08:10.612135,4,553.88,130.72,2,Electronics,877.87,2,0.709,0.21,0.496,0.113,0.613,312
CUST_00924,45,F,San Antonio,2023-11-26 20:08:10.612135,7,1199.28,171.22,40,Beauty,1562.85,3,0.411,0.016,0.233,0.018,0.554,602
CUST_00925,35,M,Chicago,2025-05-05 20:08:10.612135,11,1568.93,136.47,33,"Books, Beauty",5336.44,2,0.29,0.192,0.761,0.097,1.122,76
CUST_00926,18,F,Austin,2023-05-10 20:08:10.612135,8,777.84,96.17,14,"Beauty, Sports, Books",954.85,1,0.237,0.031,0.794,0.045,0.62,802
CUST_00927,30,F,Dallas,2023-11-08 20:08:10.612135,10,1193.51,118.16,67,"Sports, Beauty",1544.82,3,0.4,0.14,0.8,0.012,0.905,620
CUST_00928,35,F,Phoenix,2025-02-19 20:08:10.612135,11,1811.07,160.97,21,"Beauty, Books",3999.95,0,0.423,0.015,0.694,0.107,0.629,151
CUST_00929,40,F,Phoenix,2023-12-23 20:08:10.612135,13,1334.38,105.06,30,"Electronics, Clothing",1757.9,3,0.453,0.156,0.821,0.007,0.869,575
CUST_00930,30,F,Austin,2025-02-16 20:08:10.612135,10,1861.0,184.97,49,Electronics,4066.41,4,0.603,0.275,0.213,0.049,0.976,154
CUST_00931,25,M,Jacksonville,2023-12-25 20:08:10.612135,8,437.89,52.66,14,Electronics,577.35,4,0.13,0.08,0.891,0.03,0.928,573
CUST_00932,45,M,Houston,2022-08-09 20:08:10.612135,18,2093.17,116.95,69,Beauty,2448.2,1,0.351,0.14,0.923,0.159,0.99,1076
CUST_00933,60,M,Dallas,2025-02-27 20:08:10.612135,7,1249.82,178.04,104,Electronics,2844.86,3,0.044,0.018,0.64,0.008,0.831,143
CUST_00934,35,Other,San Diego,2024-03-01 20:08:10.612135,9,1414.59,160.01,5,Books,1924.79,1,0.245,0.048,0.7,0.05,0.307,506
CUST_00935,25,M,Jacksonville,2023-06-09 20:08:10.612135,11,468.94,42.97,58,"Clothing, Beauty, Books",579.8,0,0.351,0.047,0.371,0.257,1.162,772
CUST_00936,30,F,Houston,2022-12-19 20:08:10.612135,13,1347.39,101.23,3,"Sports, Clothing, Electronics",1607.87,3,0.349,0.072,0.615,0.123,0.909,944
CUST_00937,18,F,Houston,2025-01-10 20:08:10.612135,4,238.58,61.8,50,"Books, Clothing",466.55,1,0.57,0.062,0.29,0.433,1.168,191
CUST_00938,50,M,Los Angeles,2024-06-27 20:08:10.612135,8,988.27,123.52,1,"Books, Electronics",1453.11,2,0.163,0.087,0.483,0.067,0.826,388
CUST_00939,25,M,Dallas,2024-03-24 20:08:10.612135,6,577.65,101.97,9,Clothing,795.91,0,0.547,0.254,0.761,0.194,0.988,483
CUST_00940,35,M,Chicago,2024-12-05 20:08:10.612135,15,1523.68,101.13,12,Beauty,2748.66,0,0.685,0.03,0.731,0.076,1.111,227
CUST_00941,30,M,Houston,2023-12-15 20:08:10.612135,5,662.95,127.13,2,"Books, Beauty, Sports",870.47,0,0.309,0.071,0.728,0.153,0.812,583
CUST_00942,35,M,San Antonio,2025-02-10 20:08:10.612135,9,1770.91,195.74,12,Books,3790.85,2,0.38,0.237,0.641,0.045,0.895,160
CUST_00943,40,M,San Jose,2024-03-30 20:08:10.612135,11,1034.9,95.92,5,"Clothing, Beauty, Home",1430.85,0,0.166,0.107,0.803,0.003,0.664,477
CUST_00944,45,F,San Diego,2023-09-01 20:08:10.612135,10,877.05,89.49,15,"Books, Electronics, Home",1109.7,4,0.424,0.076,0.649,0.038,0.973,688
CUST_00945,30,F,San Diego,2024-09-15 20:08:10.612135,10,1608.89,154.51,21,Electronics,2562.21,3,0.242,0.107,0.811,0.14,1.043,308
CUST_00946,18,M,Houston,2025-04-05 20:08:10.612135,5,451.34,86.51,4,"Beauty, Books, Sports",1228.41,2,0.373,0.087,0.736,0.008,0.502,106
CUST_00947,25,M,San Antonio,2023-02-24 20:08:10.612135,7,462.2,72.29,37,"Beauty, Sports",558.38,2,0.397,0.201,0.955,0.044,1.011,877
CUST_00948,50,M,San Jose,2023-11-18 20:08:10.612135,4,602.64,139.08,68,"Beauty, Sports, Home",782.94,0,0.436,0.159,0.571,0.01,0.462,610
CUST_00949,50,F,New York,2024-09-09 20:08:10.612135,3,422.69,133.84,8,Books,668.36,1,0.221,0.098,0.377,0.007,0.986,314
CUST_00950,40,F,Philadelphia,2024-07-25 20:08:10.612135,12,1689.37,137.22,100,"Books, Sports",2545.78,1,0.053,0.011,0.511,0.243,0.593,360
CUST_00951,40,M,Philadelphia,2024-03-17 20:08:10.612135,14,2225.35,160.15,95,"Beauty, Sports, Books",3054.18,3,0.557,0.085,0.145,0.028,1.134,490
CUST_00952,40,M,Philadelphia,2024-03-16 20:08:10.612135,13,2122.13,163.68,53,Beauty,2910.91,5,0.825,0.286,0.231,0.239,0.937,491
CUST_00953,25,F,Jacksonville,2022-09-03 20:08:10.612135,4,442.96,106.14,19,Sports,519.87,2,0.072,0.03,0.423,0.213,0.782,1051
CUST_00954,50,F,Los Angeles,2024-10-08 20:08:10.612135,8,1219.87,153.4,100,Books,2001.01,0,0.508,0.128,0.533,0.147,0.556,285
CUST_00955,35,M,San Diego,2024-02-03 20:08:10.612135,9,1562.05,176.24,60,"Home, Sports, Electronics",2096.89,2,0.201,0.058,0.285,0.011,0.826,533
CUST_00956,30,F,Phoenix,2022-08-06 20:08:10.612135,17,1144.59,67.62,57,"Beauty, Books",1338.18,3,0.467,0.152,0.625,0.101,0.956,1079
CUST_00957,35,M,Phoenix,2022-10-29 20:08:10.612135,12,965.41,79.1,14,"Electronics, Books",1142.49,1,0.658,0.111,0.872,0.079,0.957,995
CUST_00958,18,M,Los Angeles,2025-05-03 20:08:10.612135,12,1013.13,83.7,78,"Beauty, Home, Books",3383.61,3,0.63,0.094,0.652,0.294,1.094,78
CUST_00959,25,F,Houston,2024-02-27 20:08:10.612135,7,409.51,57.46,24,"Books, Electronics, Clothing",556.34,4,0.071,0.037,0.322,0.038,0.795,509
CUST_00960,45,F,Jacksonville,2023-11-04 20:08:10.612135,14,1681.31,120.46,19,"Beauty, Clothing",2173.03,1,0.103,0.017,0.753,0.195,1.004,624
CUST_00961,25,M,Dallas,2024-07-11 20:08:10.612135,8,924.0,116.14,2,"Home, Books",1374.89,2,0.699,0.089,0.805,0.118,0.579,374
CUST_00962,40,F,Dallas,2023-10-12 20:08:10.612135,12,1232.66,102.81,1,Sports,1580.36,2,0.341,0.064,0.72,0.034,0.981,647
CUST_00963,30,M,Philadelphia,2023-08-14 20:08:10.612135,13,1513.85,115.58,11,Sports,1905.18,2,0.682,0.176,0.58,0.026,0.935,706
CUST_00964,30,F,Austin,2023-12-16 20:08:10.612135,12,519.35,42.92,79,"Home, Sports, Books",682.21,2,0.142,0.052,0.294,0.041,0.696,582
CUST_00965,30,F,Dallas,2023-04-27 20:08:10.612135,9,1283.86,133.8,1,Home,1571.35,4,0.35,0.094,0.571,0.083,1.031,815
CUST_00966,30,F,Houston,2023-02-04 20:08:10.612135,9,850.95,93.66,53,"Beauty, Books, Sports",1024.08,5,0.173,0.027,0.711,0.141,0.825,897
CUST_00967,40,F,Austin,2022-10-09 20:08:10.612135,13,1323.55,101.59,88,"Beauty, Home, Books",1561.53,3,0.497,0.233,0.475,0.099,1.157,1015
CUST_00968,30,M,New York,2024-04-13 20:08:10.612135,10,1625.47,167.45,34,Sports,2266.19,1,0.056,0.021,0.775,0.002,0.889,463
CUST_00969,35,F,Los Angeles,2025-01-08 20:08:10.612135,12,1421.13,119.69,19,Home,2764.94,1,0.215,0.149,0.169,0.087,0.568,193
CUST_00970,35,F,New York,2022-09-27 20:08:10.612135,9,891.07,97.36,28,"Beauty, Electronics, Books",1049.41,1,0.343,0.076,0.881,0.074,0.677,1027
CUST_00971,40,F,San Diego,2024-08-06 20:08:10.612135,12,1298.64,111.77,2,Clothing,1979.67,3,0.568,0.157,0.764,0.124,0.528,348
CUST_00972,55,M,Dallas,2023-04-16 20:08:10.612135,8,1059.11,133.28,55,Clothing,1293.12,4,0.227,0.107,0.919,0.166,0.768,826
CUST_00973,45,F,San Jose,2023-01-21 20:08:10.612135,12,445.08,37.42,1,"Books, Electronics, Beauty",534.24,0,0.582,0.097,0.756,0.099,0.806,911
CUST_00974,30,F,Jacksonville,2024-03-16 20:08:10.612135,16,1676.6,104.73,51,"Home, Clothing",2299.78,2,0.403,0.071,0.464,0.011,0.72,491
CUST_00975,18,M,Philadelphia,2024-05-20 20:08:10.612135,9,643.24,69.44,40,Sports,918.8,2,0.548,0.089,0.492,0.154,0.363,426
CUST_00976,30,F,Los Angeles,2024-11-17 20:08:10.612135,18,2362.9,129.39,14,Electronics,4123.02,5,0.397,0.117,0.629,0.075,0.85,245
CUST_00977,40,M,Philadelphia,2023-07-15 20:08:10.612135,12,490.5,40.27,11,"Home, Beauty",612.12,3,0.309,0.144,0.971,0.047,0.859,736
CUST_00978,25,M,Dallas,2023-09-05 20:08:10.612135,6,408.9,69.99,55,"Clothing, Beauty, Electronics",518.0,1,0.676,0.216,0.672,0.106,0.905,684
CUST_00979,35,F,Jacksonville,2023-04-17 20:08:10.612135,15,1142.99,76.92,7,Home,1395.83,1,0.217,0.059,0.94,0.08,1.057,825
CUST_00980,40,F,Chicago,2024-08-08 20:08:10.612135,15,783.43,53.01,37,"Electronics, Sports",1196.65,2,0.313,0.052,0.322,0.033,0.701,346
CUST_00981,30,F,Dallas,2025-07-12 20:08:10.612135,5,576.46,115.16,8,Electronics,13727.0,1,0.542,0.109,0.403,0.099,0.719,8
CUST_00982,45,M,Los Angeles,2025-05-13 20:08:10.612135,22,3126.92,142.03,92,"Clothing, Books, Home",11519.04,4,0.244,0.053,0.537,0.089,0.755,68
CUST_00983,25,F,Austin,2024-01-30 20:08:10.612135,5,355.16,66.9,7,"Home, Electronics",475.86,2,0.224,0.051,0.521,0.172,0.882,537
CUST_00984,25,M,Phoenix,2023-06-22 20:08:10.612135,14,460.07,32.73,1,"Home, Clothing, Electronics",570.69,5,0.454,0.18,0.886,0.111,0.565,759
CUST_00985,40,M,Austin,2023-12-29 20:08:10.612135,14,1348.85,93.96,2,"Electronics, Books, Sports",1781.48,3,0.762,0.062,0.656,0.01,0.774,569
CUST_00986,35,M,Los Angeles,2025-04-02 20:08:10.612135,14,1040.37,73.39,35,Electronics,2782.28,2,0.628,0.214,0.957,0.212,0.858,109
CUST_00987,40,F,San Antonio,2024-03-16 20:08:10.612135,13,2512.74,192.19,51,"Sports, Electronics, Beauty",3446.7,1,0.448,0.076,0.904,0.155,1.017,491
CUST_00988,35,F,Austin,2024-06-13 20:08:10.612135,11,1449.67,133.85,2,"Electronics, Clothing, Beauty",2107.79,4,0.622,0.158,0.686,0.029,0.999,402
CUST_00989,30,F,San Jose,2023-03-13 20:08:10.612135,6,840.03,134.04,21,Home,1018.3,1,0.507,0.166,0.736,0.238,0.514,860
CUST_00990,45,F,Dallas,2025-03-06 20:08:10.612135,16,2258.09,141.42,71,Beauty,5288.24,0,0.616,0.158,0.544,0.128,1.054,136
CUST_00991,45,M,San Antonio,2022-12-22 20:08:10.612135,9,1191.12,131.41,16,"Beauty, Books",1422.12,3,0.53,0.2,0.62,0.197,0.605,941
CUST_00992,40,F,Jacksonville,2023-05-05 20:08:10.612135,8,701.79,89.7,1,"Books, Electronics, Clothing",860.5,3,0.396,0.093,0.298,0.038,0.799,807
CUST_00993,30,F,Phoenix,2023-10-26 20:08:10.612135,10,753.73,74.55,40,"Home, Beauty, Clothing",971.04,1,0.546,0.24,0.281,0.011,0.879,633
CUST_00994,40,F,Houston,2024-10-11 20:08:10.612135,12,842.33,71.54,16,Clothing,1387.46,3,0.351,0.127,0.788,0.102,0.948,282
CUST_00995,30,M,Jacksonville,2024-08-08 20:08:10.612135,19,1502.02,79.8,46,"Books, Electronics",2294.27,3,0.353,0.081,0.695,0.351,0.828,346
CUST_00996,25,F,Houston,2023-01-21 20:08:10.612135,7,612.05,86.73,5,Books,734.67,2,0.573,0.181,0.485,0.01,0.603,911
CUST_00997,50,F,San Jose,2024-10-06 20:08:10.612135,6,650.18,105.2,1,"Home, Sports",1063.62,2,0.384,0.044,0.917,0.027,0.732,287
CUST_00998,25,F,San Diego,2022-08-18 20:08:10.612135,12,612.96,52.56,19,Electronics,717.81,1,0.777,0.452,0.864,0.147,0.834,1067
CUST_00999,55,F,San Jose,2024-01-13 20:08:10.612135,10,853.01,83.82,8,"Home, Books",1134.01,2,0.458,0.054,0.314,0.143,1.011,554
CUST_01000,35,M,San Jose,2023-03-31 20:08:10.612135,12,1500.79,124.7,22,"Beauty, Clothing",1826.09,2,0.049,0.014,0.56,0.001,0.561,842
CUST_01001,25,F,San Jose,2025-02-06 20:08:10.612135,9,248.19,28.55,8,Sports,524.38,5,0.356,0.154,0.75,0.29,0.806,164
CUST_01002,35,M,San Jose,2024-08-13 20:08:10.612135,11,1037.63,92.4,11,"Clothing, Beauty",1592.96,3,0.711,0.074,0.806,0.025,0.781,341
CUST_01003,50,F,San Jose,2024-01-08 20:08:10.612135,7,1188.98,178.2,13,"Books, Beauty",1577.15,2,0.829,0.181,0.508,0.055,0.614,559
CUST_01004,45,F,New York,2024-09-08 20:08:10.612135,13,1912.74,148.23,20,"Sports, Home",3020.92,1,0.653,0.078,0.387,0.172,0.312,315
CUST_01005,45,M,Phoenix,2024-08-19 20:08:10.612135,11,598.99,56.54,30,Books,925.31,1,0.636,0.088,0.448,0.031,0.765,335
CUST_01006,40,F,Los Angeles,2023-02-27 20:08:10.612135,12,1597.68,137.68,16,Electronics,1931.29,0,0.288,0.022,0.478,0.026,0.671,874
CUST_01007,40,F,Austin,2023-11-11 20:08:10.612135,6,786.69,128.87,20,"Sports, Electronics, Beauty",1019.39,3,0.351,0.055,0.534,0.141,1.062,617
CUST_01008,45,M,Dallas,2025-03-12 20:08:10.612135,14,2029.2,146.44,10,"Home, Books",4877.87,1,0.381,0.085,0.065,0.025,0.309,130
CUST_01009,30,F,San Antonio,2022-09-10 20:08:10.612135,13,2711.28,205.53,5,Books,3185.23,3,0.359,0.288,0.306,0.226,0.766,1044
CUST_01010,35,M,San Jose,2024-05-22 20:08:10.612135,4,611.42,144.68,22,Books,874.59,1,0.298,0.226,0.351,0.018,1.114,424
CUST_01011,30,F,San Diego,2023-10-17 20:08:10.612135,9,759.16,83.68,29,Beauty,974.96,3,0.488,0.174,0.689,0.344,0.809,642
CUST_01012,60,F,Philadelphia,2022-11-27 20:08:10.612135,7,1338.89,183.0,5,"Clothing, Sports, Electronics",1591.84,2,0.595,0.355,0.554,0.024,1.113,966
CUST_01013,55,Other,Dallas,2025-02-25 20:08:10.612135,7,989.21,145.15,28,"Beauty, Sports, Home",2234.25,0,0.175,0.023,0.34,0.024,0.841,145
CUST_01014,18,F,Philadelphia,2024-03-30 20:08:10.612135,8,518.13,64.52,27,"Books, Sports",716.36,0,0.052,0.004,0.606,0.088,0.895,477
CUST_01015,40,F,San Antonio,2024-11-03 20:08:10.612135,17,2053.57,121.4,106,"Beauty, Home",3500.59,0,0.67,0.148,0.564,0.058,0.895,259
CUST_01016,50,F,San Antonio,2023-03-16 20:08:10.612135,5,1031.89,215.98,1,"Electronics, Home",1251.64,0,0.244,0.033,0.829,0.035,0.865,857
CUST_01017,25,M,Dallas,2023-05-03 20:08:10.612135,10,816.47,79.49,8,"Sports, Clothing, Books",1000.65,2,0.319,0.052,0.46,0.025,0.793,809
CUST_01018,35,F,Austin,2022-10-21 20:08:10.612135,9,1075.76,122.51,62,"Beauty, Clothing",1271.5,3,0.44,0.21,0.778,0.043,1.018,1003
CUST_01019,50,F,San Diego,2022-10-05 20:08:10.612135,10,1477.65,152.45,68,"Sports, Beauty, Books",1742.29,2,0.056,0.016,0.634,0.033,0.762,1019
CUST_01020,18,M,New York,2024-04-04 20:08:10.612135,6,197.37,30.56,107,"Home, Books, Clothing",273.69,5,0.073,0.011,0.598,0.03,0.689,472
CUST_01021,40,M,Houston,2025-04-24 20:08:10.612135,17,341.12,20.0,66,"Electronics, Beauty",1056.69,2,0.329,0.167,0.875,0.019,1.156,87
CUST_01022,30,F,San Antonio,2023-03-15 20:08:10.612135,10,630.88,64.34,6,"Home, Books, Clothing",765.07,1,0.545,0.036,0.728,0.006,0.749,858
CUST_01023,50,F,Austin,2023-02-05 20:08:10.612135,4,805.85,196.14,51,"Sports, Home, Clothing",969.98,0,0.566,0.244,0.456,0.036,0.794,896
CUST_01024,60,M,San Diego,2023-11-13 20:08:10.612135,9,1319.63,143.03,69,Sports,1711.22,3,0.032,0.006,0.491,0.156,0.878,615
CUST_01025,55,M,San Antonio,2023-04-24 20:08:10.612135,3,530.62,173.61,11,"Home, Sports, Beauty",649.0,2,0.616,0.276,0.61,0.02,0.56,818
CUST_01026,35,M,Jacksonville,2024-09-23 20:08:10.612135,9,1192.76,132.42,28,"Clothing, Electronics, Sports",1918.36,1,0.09,0.025,0.761,0.002,0.831,300
CUST_01027,50,F,Chicago,2025-02-04 20:08:10.612135,3,567.88,198.43,3,"Sports, Home, Clothing",1192.2,0,0.287,0.109,0.235,0.286,0.941,166
CUST_01028,45,M,Houston,2024-08-18 20:08:10.612135,8,1069.58,132.33,19,"Beauty, Books",1650.53,1,0.785,0.373,0.613,0.035,0.957,336
CUST_01029,30,F,Jacksonville,2024-11-25 20:08:10.612135,17,2617.12,153.63,20,"Electronics, Beauty, Home",4632.41,4,0.139,0.027,0.444,0.095,0.943,237
CUST_01030,45,M,San Antonio,2023-06-02 20:08:10.612135,15,1344.3,90.38,112,"Beauty, Sports",1659.23,1,0.318,0.159,0.319,0.147,0.592,779
CUST_01031,18,F,San Diego,2024-11-16 20:08:10.612135,10,506.95,48.96,12,"Electronics, Beauty",883.04,0,0.153,0.025,0.288,0.113,0.779,246
CUST_01032,40,M,San Antonio,2023-02-08 20:08:10.612135,11,2026.82,183.64,13,"Electronics, Books, Home",2441.03,0,0.096,0.02,0.804,0.098,1.03,893
CUST_01033,30,F,Philadelphia,2025-04-18 20:08:10.612135,15,1152.63,76.06,45,"Beauty, Electronics, Books",3414.5,1,0.121,0.017,0.739,0.041,0.672,93
CUST_01034,25,M,Dallas,2024-11-02 20:08:10.612135,9,466.16,51.71,17,"Clothing, Sports",793.36,1,0.025,0.005,0.332,0.309,1.053,260
CUST_01035,25,F,Dallas,2024-02-13 20:08:10.612135,7,280.46,40.05,39,"Beauty, Sports, Clothing",378.33,4,0.607,0.098,0.776,0.064,0.677,523
CUST_01036,40,M,Austin,2022-09-26 20:08:10.612135,7,794.41,118.98,12,"Home, Beauty",935.44,3,0.756,0.041,0.778,0.047,0.631,1028
CUST_01037,30,F,San Antonio,2024-08-17 20:08:10.612135,15,1679.44,111.96,1,"Beauty, Sports, Clothing",2588.92,4,0.086,0.025,0.539,0.075,0.55,337
CUST_01038,40,F,San Diego,2023-10-08 20:08:10.612135,13,2517.58,193.2,13,"Books, Sports, Clothing",3223.35,1,0.707,0.306,0.955,0.09,0.988,651
CUST_01039,25,M,Philadelphia,2025-01-14 20:08:10.612135,3,117.85,40.05,15,Home,232.87,0,0.116,0.029,0.84,0.071,0.763,187
CUST_01040,30,F,New York,2025-01-16 20:08:10.612135,15,1759.93,117.58,17,"Sports, Clothing, Home",3496.08,0,0.737,0.177,0.723,0.057,0.843,185
CUST_01041,35,F,New York,2023-11-16 20:08:10.612135,11,995.33,89.6,1,"Electronics, Clothing",1292.14,1,0.757,0.023,0.443,0.139,0.586,612
CUST_01042,45,M,Philadelphia,2024-08-01 20:08:10.612135,8,1320.7,167.76,24,"Books, Beauty, Electronics",2003.5,2,0.674,0.382,0.78,0.096,0.633,353
CUST_01043,30,M,Los Angeles,2023-02-09 20:08:10.612135,17,1895.75,110.77,47,Electronics,2283.61,2,0.256,0.036,0.853,0.029,1.005,892
CUST_01044,40,M,San Diego,2024-08-11 20:08:10.612135,12,1926.91,157.46,55,"Clothing, Books",2952.16,1,0.479,0.14,0.946,0.027,0.48,343
CUST_01045,50,F,New York,2024-07-24 20:08:10.612135,6,907.88,143.97,10,Books,1366.86,1,0.685,0.04,0.776,0.242,0.84,361
CUST_01046,40,F,Los Angeles,2022-11-22 20:08:10.612135,14,2004.01,140.34,5,Home,2380.66,1,0.461,0.151,0.25,0.103,0.792,971
CUST_01047,30,M,San Diego,2024-10-13 20:08:10.612135,7,1171.0,161.31,4,"Sports, Books, Beauty",1934.24,3,0.509,0.092,0.591,0.078,0.979,280
CUST_01048,18,F,Jacksonville,2024-02-06 20:08:10.612135,12,889.27,72.15,7,"Sports, Books",1195.48,1,0.828,0.457,0.656,0.172,0.894,530
CUST_01049,50,F,Philadelphia,2023-08-13 20:08:10.612135,10,2020.45,201.56,115,"Books, Beauty, Sports",2541.99,1,0.741,0.207,0.807,0.116,0.908,707
CUST_01050,18,F,Jacksonville,2023-03-28 20:08:10.612135,3,124.92,43.09,50,"Books, Clothing, Sports",151.9,4,0.379,0.044,0.707,0.125,0.561,845
CUST_01051,50,F,San Jose,2025-02-06 20:08:10.612135,4,160.1,41.54,1,"Clothing, Books, Sports",338.25,0,0.625,0.101,0.828,0.025,0.579,164
CUST_01052,35,F,Los Angeles,2023-01-24 20:08:10.612135,13,1858.43,143.95,18,Beauty,2231.96,3,0.636,0.321,0.583,0.108,1.093,908
CUST_01053,55,F,Los Angeles,2023-09-28 20:08:10.612135,3,475.27,178.53,9,"Sports, Electronics, Clothing",606.49,0,0.472,0.132,0.81,0.259,0.821,661
CUST_01054,45,M,Austin,2022-09-02 20:08:10.612135,19,2930.47,156.19,18,"Books, Electronics",3438.84,2,0.33,0.051,0.712,0.056,0.85,1052
CUST_01055,65,F,San Antonio,2022-11-01 20:08:10.612135,6,996.49,172.47,16,"Clothing, Sports, Home",1179.82,2,0.641,0.293,0.278,0.063,0.686,992
CUST_01056,30,F,Phoenix,2024-06-03 20:08:10.612135,9,737.91,80.04,43,Sports,1064.78,5,0.523,0.18,0.37,0.079,0.809,412
CUST_01057,45,F,Phoenix,2023-12-01 20:08:10.612135,11,1759.33,162.87,28,"Electronics, Beauty",2297.15,1,0.501,0.135,0.753,0.045,0.635,597
CUST_01058,35,F,San Diego,2023-04-04 20:08:10.612135,10,1485.43,148.67,20,"Sports, Home",1808.93,2,0.412,0.067,0.759,0.127,0.811,838
CUST_01059,35,F,Jacksonville,2023-09-14 20:08:10.612135,20,1862.53,92.78,11,Sports,2366.11,0,0.294,0.081,0.835,0.144,0.741,675
CUST_01060,40,F,Jacksonville,2022-12-08 20:08:10.612135,9,1275.53,141.84,23,Electronics,1519.28,6,0.402,0.18,0.576,0.307,0.916,955
CUST_01061,50,M,San Antonio,2023-09-18 20:08:10.612135,6,459.29,79.31,34,"Home, Beauty",584.21,2,0.4,0.139,0.172,0.028,0.549,671
CUST_01062,60,M,Jacksonville,2023-10-06 20:08:10.612135,4,781.89,216.07,129,"Home, Books",1000.41,0,0.764,0.253,0.636,0.043,1.015,653
CUST_01063,45,F,Dallas,2023-11-10 20:08:10.612135,12,632.15,53.01,46,Clothing,818.83,2,0.396,0.033,0.818,0.103,0.944,618
CUST_01064,35,F,Houston,2024-05-23 20:08:10.612135,20,1589.28,79.42,34,Sports,2274.96,4,0.559,0.151,0.411,0.005,1.087,423
CUST_01065,35,M,San Jose,2023-05-19 20:08:10.612135,9,839.72,94.4,11,"Electronics, Home",1032.97,1,0.531,0.267,0.745,0.045,0.574,793
CUST_01066,45,F,Houston,2022-07-26 20:08:10.612135,12,1453.23,116.98,10,"Clothing, Beauty",1696.55,2,0.749,0.283,0.629,0.035,0.558,1090
CUST_01067,30,F,Los Angeles,2024-02-08 20:08:10.612135,9,663.46,72.89,40,"Books, Electronics, Sports",892.77,0,0.46,0.136,0.692,0.073,0.656,528
CUST_01068,25,M,Chicago,2023-05-13 20:08:10.612135,6,619.45,102.64,39,"Home, Electronics, Sports",760.94,1,0.211,0.062,0.468,0.056,0.979,799
CUST_01069,30,M,New York,2023-04-13 20:08:10.612135,21,2112.67,100.48,1,"Books, Sports",2577.76,1,0.247,0.067,0.682,0.25,0.55,829
CUST_01070,30,M,New York,2023-12-16 20:08:10.612135,5,724.72,137.14,7,"Sports, Books",951.98,1,0.037,0.011,0.492,0.105,1.125,582
CUST_01071,30,F,San Antonio,2023-07-13 20:08:10.612135,9,633.15,71.25,3,"Books, Beauty",789.72,1,0.548,0.093,0.562,0.08,0.845,738
CUST_01072,30,M,Phoenix,2023-03-03 20:08:10.612135,17,2363.32,141.87,5,"Sports, Clothing, Beauty",2859.07,4,0.261,0.055,0.737,0.005,0.887,870
CUST_01073,18,M,Chicago,2022-09-11 20:08:10.612135,6,321.49,54.34,7,"Beauty, Books, Sports",377.75,1,0.067,0.019,0.373,0.128,0.524,1043
CUST_01074,18,F,San Antonio,2023-04-16 20:08:10.612135,11,531.47,49.4,63,"Books, Clothing, Home",648.89,3,0.69,0.052,0.666,0.004,0.528,826
CUST_01075,60,M,Los Angeles,2022-08-20 20:08:10.612135,7,1208.99,169.28,46,Sports,1416.17,2,0.617,0.146,0.357,0.01,0.896,1065
CUST_01076,35,M,Chicago,2024-07-23 20:08:10.612135,11,745.5,68.46,7,"Sports, Books, Beauty",1121.35,4,0.039,0.021,0.416,0.122,0.893,362
CUST_01077,30,M,New York,2023-11-20 20:08:10.612135,14,1016.04,72.65,42,Books,1321.02,4,0.056,0.006,0.65,0.012,1.12,608
CUST_01078,40,F,San Diego,2024-05-14 20:08:10.612135,15,2102.75,141.67,17,"Sports, Electronics",2991.06,1,0.137,0.023,0.724,0.061,0.736,432
CUST_01079,30,F,Los Angeles,2022-08-22 20:08:10.612135,14,1609.56,113.54,11,"Books, Home, Electronics",1885.89,1,0.058,0.021,0.505,0.215,0.693,1063
CUST_01080,55,M,San Antonio,2023-07-12 20:08:10.612135,6,854.06,145.55,47,Beauty,1064.98,0,0.386,0.066,0.773,0.007,0.71,739
CUST_01081,45,M,Austin,2024-01-15 20:08:10.612135,12,240.31,20.0,40,Sports,319.75,5,0.565,0.121,0.382,0.088,1.145,552
CUST_01082,25,F,Dallas,2022-11-05 20:08:10.612135,5,412.43,83.08,2,"Beauty, Home, Electronics",488.61,0,0.682,0.195,0.502,0.212,0.636,988
